,Open,High,Low,Close,EMA_20,Dist_EMA_20,RSI,RSI_Change,Momentum,Range,Target,Signal,Market_Pct_Change,Trade_Cost,Strategy_Returns,Market_Performance,Bot_Performance
2018-09-13,1.16278,1.1701,1.1607,1.16896,1.1606160576605438,0.0071892356515169,56.70707860774356,-1.5350941572508106,0.005643496214728,0.0080413358883108,0,1,-0.005560498220640531,0.0,-0.005560498220640531,0.87805725507969,51.98632001579067
2018-09-14,1.16904,1.17216,1.16186,1.16246,1.1607916712166826,0.0014372335921128,44.60348162475826,-12.103596982985302,0.006275915201565,0.0088605199318687,1,0,0.003948522959929646,0.0001,-0.0001,0.881524284311505,51.98112138378909
2018-09-17,1.16255,1.16982,1.1617,1.16705,1.1613877025293795,0.0048754584350157,47.936738774768216,3.333257150009956,0.0065635134202717,0.0069577138940063,1,1,0.0007111948931066703,0.0001,0.0006111948931066702,0.8821512198806568,52.01289197971682
2018-09-18,1.16707,1.17245,1.1651,1.16788,1.1620060165742003,0.0050550370153136,47.48808214154751,-0.4486566332207076,0.0066195483537321,0.0062934548070006,0,0,-0.0006935644073020608,0.0001,-0.0001,0.8815393911926895,52.00769069051885
2018-09-19,1.16792,1.17149,1.1649,1.16707,1.1624883007099909,0.0039412863658162,50.77435796902576,3.2862758274782493,0.0037153300365513,0.0056466193116093,1,1,0.009296785968279542,0.0001,0.009196785968279542,0.8897348742352155,52.48599429050404
2018-09-20,1.16706,1.17845,1.1668,1.17792,1.1639579863566585,0.0119952900422501,66.24008651766428,15.465728548638523,0.007664932931837,0.0098903151317576,0,0,-0.0026996740016301812,0.0001,-0.0001,0.8873328801268989,52.480745691074986
2018-09-21,1.17791,1.18027,1.1731,1.17474,1.1649848447988815,0.0083736327083314,61.46676046429829,-4.773326053365992,0.0105638043459559,0.0061034782164563,1,0,0.00022132556991349972,0.0,0.0,0.887529269582296,52.480745691074986
2018-09-24,1.1746,1.18153,1.1722,1.175,1.16593866910375,0.0077717045813527,65.54355919583017,4.0767987315318805,0.0068120474701169,0.0079404255319149,1,1,0.0013787234042552665,0.0001,0.0012787234042552665,0.8887529269582307,52.54785404886293
2018-09-25,1.17495,1.17925,1.173,1.17662,1.166955938712917,0.0082814277441717,63.2810950208292,-2.2624641750009715,0.0074836455800253,0.0053118253981743,0,0,-0.0014618143495775948,0.0001,-0.0001,0.887453735176374,52.542599263458044
2018-09-26,1.17664,1.17979,1.1725,1.1749,1.1677125159783537,0.0061551828239373,62.18323586744632,-1.0978591533828777,0.0067091091365556,0.0062047833858198,0,0,-0.009736998893522975,0.0,-0.0,0.8788125991389089,52.542599263458044
2018-09-27,1.1749,1.17571,1.1632,1.16346,1.1673075144566054,-0.00329605901526,57.42574257425728,-4.757493293189043,-0.0122758761206195,0.0107524109122789,0,1,-0.002973888229934829,0.0001,-0.003073888229934829,0.8761991086940112,52.38108918601192
2018-09-28,1.16343,1.16512,1.1569,1.16,1.1666115606988334,-0.0056673197159755,50.51113545089438,-6.914607123362899,-0.0125474573097025,0.0070862068965516,0,0,-0.0021206896551723142,0.0001,-0.0001,0.8743409623083326,52.37585107709332
2018-10-01,1.16047,1.16246,1.1562,1.15754,1.1657476025370397,-0.0070406342841085,47.64518413597745,-2.865951314916927,-0.0148595744680851,0.0054080204571765,0,0,-0.0021943086200044704,0.0,-0.0,0.8724223883979164,52.37585107709332
2018-10-02,1.15757,1.15802,1.1504,1.155,1.164724021343036,-0.0083487771908605,43.13794935363919,-4.507234782338259,-0.0183746664173649,0.0065974025974025,0,0,-0.005748917748917726,0.0,-0.0,0.8674069038447024,52.37585107709332
2018-10-03,1.15507,1.15937,1.1463,1.14836,1.1631655431198895,-0.0127286637808902,31.898066783831386,-11.239882569807811,-0.0225891565239595,0.0113814483263087,1,1,0.002847539099237073,0.0001,0.0027475390992370732,0.8698768789183484,52.51975577578346
2018-10-04,1.14836,1.15428,1.1462,1.15163,1.1620669199656146,-0.008981341595993,39.910564561207295,8.012497777375913,-0.010167947329517,0.0070161423373825,1,1,0.0005731007354794482,0.0,0.0005731007354794482,0.8703754059974331,52.549854886445765
2018-10-05,1.15164,1.15497,1.1483,1.15229,1.1611357847307942,-0.0076182173068113,35.162846803377775,-4.74771775782952,-0.0066465517241378,0.0057884733877756,0,0,-0.0026642598651381855,0.0001,-0.0001,0.8680564997356308,52.544599900957124
2018-10-08,1.1525,1.15296,1.1458,1.14922,1.1600009480897662,-0.0092939131709502,32.0507887649096,-3.1120580384681773,-0.0071876565820619,0.0062303127338543,1,1,0.00026104662292691927,0.0001,0.00016104662292691928,0.8682831029533966,52.55306203132422
2018-10-09,1.14926,1.15034,1.1429,1.14952,1.1590027625574073,-0.0081818291239297,32.9512337283857,0.9004449634761045,-0.0047445887445887,0.006472266685225,1,1,0.00350581112116366,0.0,0.00350581112116366,0.8713271395120491,52.73730314064483
2018-10-10,1.14951,1.15454,1.1477,1.15355,1.158483451837654,-0.0042585432099425,22.709966405375454,-10.241267323010248,0.004519488662092,0.0059295219106236,1,1,0.004906592692124345,0.0,0.004906592692124345,0.8756023868872286,52.99606360683707
2018-10-11,1.15352,1.15994,1.1527,1.15921,1.1585526469007348,0.0005673916511466,33.524294504562164,10.81432809918671,0.0065819751135347,0.0062456328016493,0,0,-0.0028985257201025183,0.0001,-0.0001,0.8730644308482528,52.99076400047639
2018-10-12,1.15921,1.16105,1.1533,1.15585,1.1582952519578076,-0.0021110782882641,30.937686641449417,-2.5866078631127465,0.0030895000390527,0.0067050222779771,1,1,0.0021715620538997893,0.0001,0.0020715620538997895,0.8749603444368925,53.10053765638693
2018-10-15,1.1551,1.16062,1.1541,1.15836,1.1583014184380165,5.057540382087487e-05,32.140062597809234,1.2023759563598162,0.0079532204451715,0.0056286473980455,0,0,-0.000863289478227891,0.0001,-0.0001,0.8742050003776735,53.09522760262129
2018-10-16,1.15837,1.16215,1.1563,1.15736,1.1582117595391574,-0.0007354091617032,32.5992063492064,0.4591437513971641,0.0068202380123876,0.0050546070367041,0,0,-0.006618511094214408,0.0,-0.0,0.8684190648840561,53.09522760262129
2018-10-17,1.15742,1.15804,1.1495,1.1497,1.1574011157735231,-0.0066538001981936,35.24238524238535,2.6431788931789555,-0.0033375232976464,0.0074280247020961,0,1,-0.0036183352178829065,0.0001,-0.0037183352178829063,0.8652768335977051,52.89780174792496
2018-10-18,1.14984,1.15273,1.1448,1.14554,1.1562714856998544,-0.009281112465866,34.72104818258681,-0.5213370597985403,-0.0117925138672027,0.006922499432582,1,1,0.00501946680168297,0.0,0.00501946680168297,0.8696200619382142,53.16332050768067
2018-10-19,1.14557,1.15346,1.1432,1.15129,1.1557970584903443,-0.0038995241052365,43.82533096226037,9.104282779673554,-0.0039451485919453,0.0089117424801743,0,0,-0.004117120794934315,0.0001,-0.0001,0.8660397310975163,53.158004175629905
2018-10-22,1.15116,1.15502,1.1454,1.14655,1.1549163862531688,-0.0072441488862336,41.99962128384773,-1.825709678412636,-0.0101954487378708,0.0083903885569752,1,1,0.0003052636169378342,0.0001,0.00020526361693783422,0.866304101518243,53.168915579836195
2018-10-23,1.14656,1.14938,1.1438,1.1469,1.1541529208957242,-0.0062841940304541,48.43078245915735,6.431161175309619,-0.0090378101887053,0.004865289040021,0,1,-0.006112128345976076,0.0,-0.006112128345976076,0.861009139663118,52.84394034379587
2018-10-24,1.14688,1.14767,1.1378,1.13989,1.1527945474770838,-0.0111941434016369,38.32073219259872,-10.11005026655863,-0.0085326606940939,0.0086587302283554,0,0,-0.002201966856451021,0.0001,-0.0001,0.8591132260744784,52.838655949761495
2018-10-25,1.13989,1.14326,1.1355,1.13738,1.1513264953364093,-0.0121134147376102,35.69372481289591,-2.6270073797028104,-0.0071232781046493,0.0068226977791063,1,1,0.0023035397140795943,0.0001,0.0022035397140795945,0.861092227509632,52.955088026585386
2018-10-26,1.1374,1.14212,1.1334,1.14,1.1502477814948464,-0.0089091947489163,41.0762679055362,5.38254309264029,-0.0098063910917318,0.0076491228070175,0,1,-0.0023859649122806026,0.0,-0.0023859649122806026,0.8590376916685565,52.82873904462722
2018-10-29,1.1404,1.14164,1.1359,1.13728,1.149012754685813,-0.0102111613974393,38.68343195266262,-2.3928359528735754,-0.0080851249400374,0.0050471299943726,0,1,-0.0026378728193585665,0.0,-0.0026378728193585665,0.8567716594908995,52.68938354982041
2018-10-30,1.13728,1.13879,1.1337,1.13428,1.1476096351919265,-0.0116151300783539,31.837888784165717,-6.84554316849691,-0.0110035748539542,0.0044874281482526,0,0,-0.002292202983390279,0.0001,-0.0001,0.8548077649369302,52.68411461146543
2018-10-31,1.13429,1.13604,1.13,1.13168,1.1460925270784097,-0.0125753608350887,22.46449289857952,-9.373395885586191,-0.0072024493591487,0.0053371977944295,1,1,0.007723031245581824,0.0001,0.007623031245581824,0.8614094720145041,53.085727263294444
2018-11-01,1.1317,1.14241,1.1311,1.14042,1.1455522864042755,-0.0044801852042782,36.06646198302317,13.601969084443652,0.0026728094392374,0.009917398853054,0,0,-0.0015082162711982372,0.0001,-0.0001,0.8601102802326476,53.080418690568116
2018-11-02,1.14044,1.14558,1.1371,1.1387,1.1448996876991064,-0.0054150488166922,31.98973983143996,-4.076722151583212,-0.0011403508771928,0.0074470887854571,1,1,0.0018529902520418862,0.0001,0.0017529902520418861,0.8617040561975997,53.17346814710699
2018-11-05,1.13909,1.1424,1.13529,1.14081,1.1445101936325248,-0.0032329931643341,35.140958879511615,3.1512190480716527,0.003103897017445,0.0062324138112395,1,1,0.0009729928734845128,0.0,0.0009729928734845128,0.8625424881033327,53.22520555267258
2018-11-06,1.14081,1.1438,1.139,1.14192,1.1442635085246655,-0.0020480496906582,42.08384208384211,6.942883204330492,0.0067355503050394,0.0042034468263975,1,1,0.0009457755359394415,0.0,0.0009457755359394415,0.8633582596872892,53.27554464997964
2018-11-07,1.14189,1.14997,1.1393,1.143,1.1441431743794592,-0.0009991532572653,47.24272687798523,5.15888479414312,0.0100028276544605,0.0093350831146106,0,1,-0.00579177602799652,0.0,-0.00579177602799652,0.8583578820152595,52.966984627597434
2018-11-08,1.14302,1.14469,1.135,1.13638,1.1434038244385585,-0.0061429079459371,34.11463882378003,-13.1280880542052,-0.0035425544974658,0.0085270772100881,0,0,-0.002710360970802017,0.0001,-0.0001,0.8560314223128651,52.961687929134676
2018-11-09,1.13641,1.1369,1.1315,1.1333,1.1424415554444098,-0.0080017707696686,35.36558427214483,1.2509454483648028,-0.0047422499341355,0.0047648460248831,0,1,-0.010032648019059232,0.0001,-0.010132648019059231,0.8474431603595455,52.425045786853495
2018-11-12,1.13166,1.13306,1.1214,1.12193,1.1404880739735137,-0.0162720456241654,27.820216734766248,-7.545367537378581,-0.0165496445508016,0.0103928052552298,1,0,0.007086003583111067,0.0001,-0.0001,0.8534481456303362,52.41980328227481
2018-11-13,1.12201,1.12995,1.1218,1.12988,1.1394777812141317,-0.0084229647759387,41.254586755198176,13.434370020431928,-0.0105436457895474,0.0072131553793324,1,1,0.0012833221227033231,0.0001,0.001183322122703323,0.8545433945162038,52.48183279516648
2018-11-14,1.12988,1.13476,1.1262,1.13133,1.138701802050881,-0.0064738652714906,44.61456293395035,3.359976178752177,-0.0102099737532809,0.0075663157522561,1,0,0.0008485587759541335,0.0001,-0.0001,0.8552685248130542,52.47658461188696
2018-11-15,1.13135,1.13624,1.12698,1.13229,1.1380911542365113,-0.0050972667829959,42.92790313703913,-1.686659796911222,-0.0035991481722662,0.0081781169135114,1,1,0.008398908406856753,0.0001,0.008298908406856754,0.8624518468162264,52.91208298108568
2018-11-16,1.13231,1.14203,1.1318,1.1418,1.1384443776425577,0.0029475505552506,53.6867862969004,10.758883159861265,0.0075002205947234,0.0089595375722544,1,1,0.0030127868278158054,0.0,0.0030127868278158054,0.8650502303799398,53.071495807723394
2018-11-19,1.14163,1.1465,1.1393,1.14524,1.139091579771838,0.0053976522496932,58.87593132491102,5.189145028010628,0.0207766972984053,0.0062868918305334,0,0,-0.0074918794313856285,0.0001,-0.0001,0.8585693783518409,53.06618865814262
2018-11-20,1.14526,1.14724,1.1356,1.13666,1.1388600007459486,-0.0019317569714518,53.67690490253986,-5.199026422371162,0.0060006372358125,0.0102405292699664,1,0,0.0015395984727182288,0.0,0.0,0.859891230455474,53.06618865814262
2018-11-21,1.13664,1.14247,1.1363,1.13841,1.1388171435320489,-0.0003575144037487,48.34513420055979,-5.331770701980069,0.0062581209726604,0.005419839952214,1,1,0.0016689944747498853,0.0001,0.0015689944747498852,0.86132638416799,53.14944921494328
2018-11-22,1.13838,1.14341,1.1382,1.14031,1.1389593203385202,0.0011858892915317,51.32162206534221,2.9764878647824204,0.0070829911065186,0.0045689330094447,0,0,-0.005840517052380423,0.0001,-0.0001,0.8562957927335917,53.14413427002179
2018-11-23,1.14031,1.14212,1.13262,1.13365,1.1384536707824708,-0.0042194697120781,44.53101130461343,-6.790610760728782,-0.0071378525135749,0.0083800114673841,0,0,-0.0005469060115556035,0.0,-0.0,0.8558274794168759,53.14413427002179
2018-11-26,1.13362,1.13837,1.1322,1.13303,1.13793713070795,-0.0043123038835169,43.1583807911343,-1.3726305134791303,-0.0106615207292795,0.0054455751392284,0,0,-0.003221450447031371,0.0,-0.0,0.8530704736007266,53.14413427002179
2018-11-27,1.13303,1.13437,1.1276,1.12938,1.1371221658786217,-0.006808561217905,39.91708617115781,-3.241294619976486,-0.0064047296465081,0.0059944394269423,1,1,0.006534558784465849,0.0001,0.006434558784465849,0.8586449127577627,53.48609332603179
2018-11-28,1.12936,1.13875,1.1265,1.13676,1.1370876738901814,-0.0002881694153454,50.278184480234295,10.361098309076482,-0.0014493899385985,0.0107762412470529,1,1,0.0017945740525704412,0.0,0.0017945740525704412,0.8601858146385694,53.58207808128805
2018-11-29,1.13677,1.14018,1.1347,1.1388,1.137250752567307,0.0013622742646647,54.0886113589058,3.8104268786715063,-0.0013242013136777,0.0048120828942746,0,1,-0.006041447137337563,0.0,-0.006041447137337563,0.8549890475111428,53.25836478905126
2018-11-30,1.13882,1.14005,1.1304,1.13192,1.1367430618466112,-0.0042428777517904,57.95762306834473,3.86901170943893,-0.0015260441935341,0.0085253374796804,1,1,0.0030390840342071623,0.0,0.0030390840342071623,0.8575874310748559,53.420221435169644
2018-12-03,1.13317,1.13798,1.1318,1.13536,1.1366113416707435,-0.0011009406864656,54.70305526948159,-3.2545677988631425,0.0020564327511185,0.0054432074408117,0,1,-0.0011450112739570528,0.0,-0.0011450112739570528,0.8566054837978714,53.359054679369095
2018-12-04,1.13535,1.1419,1.1317,1.13406,1.1363683567497205,-0.0020313455016669,52.348993288590734,-2.3540619808908545,0.0041438665462465,0.0089942331093592,1,1,0.0005819797894290879,0.0,0.0005819797894290879,0.8571040108769559,53.39010857077553
2018-12-05,1.13404,1.13613,1.13099,1.13472,1.136211370392604,-0.0013125818236519,52.101712506486734,-0.2472807821039992,-0.0017945740525705,0.0045297518330514,1,1,0.002617385786802151,0.0,0.002617385786802151,0.8593473827328363,53.5298510821045
2018-12-06,1.13478,1.14126,1.132,1.13769,1.136352192259975,0.0011772826674135,45.99180807489775,-6.109904431588987,-0.0009747102212854,0.0081392998092626,1,1,0.0010811380956146088,0.0,0.0010811380956146088,0.8602764559256755,53.58772424336194
2018-12-07,1.13768,1.14237,1.1359,1.13892,1.1365967453780723,0.0020440447602677,43.55890746025258,-2.4329006146451637,0.0061841826277475,0.005680820426369,0,0,-0.003441857198047238,0.0001,-0.0001,0.8573155072135371,53.5823654709376
2018-12-10,1.13979,1.14427,1.1348,1.135,1.1364446743896846,-0.0012712228076218,48.13063063063061,4.5717231703780286,-0.0003170800450957,0.0083436123348016,0,0,-0.002696035242290784,0.0,-0.0,0.855004154392327,53.5823654709376
2018-12-11,1.13501,1.14004,1.1305,1.13194,1.136015657781143,-0.003587677470136,42.92277401006339,-5.20785662056722,-0.0018693896266512,0.0084280085516899,1,1,0.004540876724914877,0.0001,0.004440876724914877,0.8588866228567127,53.82031815062337
2018-12-12,1.13192,1.13873,1.1314,1.13708,1.1361170237067486,0.000847603084152,46.70071501532189,3.777941005258498,0.0020798082346307,0.0064463362296408,0,1,-0.001257607204418365,0.0,-0.001257607204418365,0.8578064808520295,53.75263333077306
2018-12-13,1.1372,1.13933,1.133,1.13565,1.1360725452584868,-0.0003719351024283,52.28728270814274,5.58656769282085,-0.0017931070854099,0.005573900409457,0,0,-0.004358737287016301,0.0001,-0.0001,0.8540675277588955,53.74725806743998
2018-12-14,1.13568,1.1365,1.1268,1.1307,1.1355608742814882,-0.0042805933099481,47.57544224765873,-4.711840460484012,-0.0072173638183541,0.0085787565225082,1,1,0.003555319713451688,0.0001,0.003455319713451688,0.8571040108769556,53.93297202778438
2018-12-17,1.13055,1.13577,1.1302,1.13472,1.1354807910165845,-0.0006700166331333,55.51425030978928,7.938808062130548,-0.0002466960352422,0.0049086999435982,1,1,0.002009306260575272,0.0,0.002009306260575272,0.8588261953319749,54.04133988613124
2018-12-18,1.13469,1.14023,1.1335,1.137,1.1356254775864336,0.0012103659531201,50.27700831024933,-5.237241999539947,0.0044702016007915,0.0059190853122252,1,1,0.0008619173262971458,0.0,0.0008619173262971458,0.8595664325100094,54.08791905331541
2018-12-19,1.13696,1.14393,1.13639,1.13798,1.1358497178162972,0.0018754965118082,49.02981542830094,-1.2471928819483864,0.0007915010377457,0.006625775496933,1,1,0.006010650450798849,0.0,0.006010650450798849,0.8647329858750673,54.41302262835599
2018-12-20,1.13798,1.14859,1.1375,1.14482,1.1367040304052212,0.0071399145051729,65.27711984841308,16.247304420112137,0.0080746708933208,0.0096871123844796,0,0,-0.007092818084939001,0.0001,-0.0001,0.8585995921142093,54.40758132609315
2018-12-21,1.14487,1.1474,1.1354,1.1367,1.1367036465571048,-3.2080103866688115e-06,51.42857142857157,-13.848548419841508,0.0053064473335102,0.0105568751649511,1,1,0.0029031406703614593,0.0001,0.0028031406703614595,0.8610922275096319,54.56009343008432
2018-12-24,1.13683,1.14386,1.1364,1.14,1.1370175849802375,0.0026230157379792,56.07361963190171,4.645048203330134,0.004653130287648,0.0065438596491228,1,1,0.0005526315789474712,0.0,0.0005526315789474712,0.8615680942669399,54.59024506066411
2018-12-25,1.14014,1.14176,1.13645,1.14063,1.137361624505929,0.0028736467132788,56.04665438919592,-0.026965242705792,0.0031926121372032,0.0046553220588623,0,1,-0.004479980361729918,0.0,-0.004479980361729918,0.8577082861243309,54.34568183485031
2018-12-26,1.14107,1.142,1.1341,1.13552,1.1371862316958403,-0.0014652232408368,47.87296608508135,-8.17368830411457,-0.0021617251621293,0.0069571649992952,1,1,0.006508031562632022,0.0,0.006508031562632022,0.8632902787219591,54.69936524752428
2018-12-27,1.13552,1.14542,1.1354,1.14291,1.1377313524867128,0.004551731392449,53.48959244358944,5.6166263585081,-0.0016683845495359,0.0087670945218784,1,0,0.0010849498210707686,0.0001,-0.0001,0.8642269053553906,54.69389531099952
2018-12-28,1.14291,1.14728,1.1426,1.14415,1.138342652249883,0.0051015814426693,58.39603596990274,4.906443526313296,0.0065540599982405,0.0040903727658086,1,1,0.0021413276231263545,0.0001,0.0020413276231263547,0.8660774983004771,54.80554347031425
2018-12-31,1.14392,1.14674,1.142,1.1466,1.1391290663213227,0.0065584611081901,63.604305864885056,5.208269894982315,0.0057894736842105,0.0041339612768185,0,0,-0.00044479330193614164,0.0001,-0.0001,0.8656922728302754,54.80006291596722
2019-01-01,1.1465,1.1545,1.1446,1.14609,1.1397920123859586,0.005525558650703,59.14720812182741,-4.457097743057652,0.0047868283317114,0.0086380650734235,0,1,-0.010819394637419322,0.0001,-0.010919394637419321,0.8563260064959601,54.20167940283236
2019-01-02,1.14606,1.14968,1.13105,1.13369,1.1392108683492008,-0.0048462216281353,48.372633676519456,-10.774574445307948,-0.0016115964492038,0.0164330637123022,1,1,0.004966084202912668,0.0,0.004966084202912668,0.8605785935493631,54.47084950668611
2019-01-03,1.1333,1.1411,1.1308,1.13932,1.1392212618397533,8.667162697385408e-05,57.07717569786544,8.704542021345986,-0.0031411047239064,0.0090404802864866,1,1,8.777165326678826e-05,0.0,8.777165326678826e-05,0.8606541279552848,54.475630503202154
2019-01-04,1.13932,1.14191,1.1344,1.13942,1.1392401892835862,0.0001578338949989,54.12425412425427,-2.952921573611171,-0.0041340733295458,0.0065910726509977,1,1,0.007100103561461069,0.0,0.007100103561461069,0.8667648613943664,54.86241312135078
2019-01-07,1.14046,1.14826,1.1402,1.14751,1.140027790304197,0.0065631818447219,58.3691670648193,4.24491294056503,0.0007936507936507,0.0070239039311203,0,1,-0.0030239387892044833,0.0,-0.0030239387892044833,0.8641438175088765,54.69651254224376
2019-01-08,1.14755,1.14846,1.1421,1.14404,1.1404099055133212,0.0031831488565023,54.64154411764704,-3.727622947172257,-0.0017886902424767,0.0055592461802036,1,1,0.009422747456382607,0.0,0.009422747456382607,0.872286426467257,55.211903966674186
2019-01-09,1.14404,1.15581,1.1437,1.15482,1.1417822954644334,0.0114187306874146,57.2233458537995,2.581801736152457,0.0186382520794925,0.0104864827418992,0,0,-0.004416272665869858,0.0001,-0.0001,0.8684341717652403,55.20638277627752
2019-01-10,1.15485,1.15698,1.1483,1.14972,1.1425382673249638,0.006285769921607,59.833836858006094,2.610491004206594,0.0091282519397535,0.007549664266082,0,0,-0.0028876596040775526,0.0,-0.0,0.8659264294886333,55.20638277627752
2019-01-11,1.14972,1.15406,1.1456,1.1464,1.142906051389253,0.0030570742070181,54.83237692540032,-5.001459932605776,0.0061259237155746,0.0073796231681787,1,1,0.0001657362177249766,0.0001,6.573621772497659e-05,0.8660699448598849,55.21001183507551
2019-01-14,1.14646,1.14821,1.1449,1.14659,1.1432569036378957,0.0029154395232587,54.5302523563393,-0.3021245690610143,-0.0008017359325844,0.0028868209211661,0,1,-0.005250351040912538,0.0,-0.005250351040912538,0.8615227736233867,54.92013989196843
2019-01-15,1.14664,1.14897,1.138,1.14057,1.1430010080533342,-0.0021268643126346,53.78617483880643,-0.7440775175328724,-0.0030331107303939,0.0096179980185347,0,1,-0.0009731976117206553,0.0,-0.0009731976117206553,0.8606843417176535,54.866691742990206
2019-01-16,1.14058,1.14248,1.1376,1.13946,1.142663769191112,-0.00280377244601,47.144512497930656,-6.641662340875776,-0.0133007741466203,0.004282730416162,0,0,-0.00064065434504057,0.0001,-0.0001,0.8601329405544237,54.86120507381591
2019-01-17,1.13951,1.1407,1.1369,1.13873,1.142289124506244,-0.0031157825369146,45.47579298831386,-1.6687195096167926,-0.0095588491110879,0.0033370509251534,0,0,-0.0023974076383340703,0.0,-0.0,0.8580708512727557,54.86120507381591
2019-01-18,1.13875,1.14104,1.1352,1.136,1.1416901602675542,-0.004983979424173,41.19308740445316,-4.282705583860704,-0.0090718771807398,0.0051408450704225,1,1,0.0008450704225353434,0.0001,0.0007450704225353433,0.858795981569606,54.90208053506106
2019-01-21,1.13653,1.13911,1.1355,1.13696,1.1412396688135016,-0.003750017573391,42.47072406399465,1.2776366595414927,-0.0083988173627888,0.0031751336898396,0,0,-0.0006156768927666478,0.0001,-0.0001,0.8582672407281527,54.89659032700755
2019-01-22,1.13697,1.1374,1.1335,1.13626,1.1407654146407873,-0.0039494663696531,52.626200694870185,10.155476630875532,-0.0037788123482118,0.003432313026948,1,1,0.0015049372502771163,0.0001,0.0014049372502771163,0.8595588790694171,54.97371659167117
2019-01-23,1.13626,1.13944,1.1349,1.13797,1.140499184674998,-0.0022176119974333,48.5003332592755,-4.125867435594685,-0.0013076369508363,0.0039895603574786,0,0,-0.006889461057848489,0.0001,-0.0001,0.8536369816451405,54.968219220012
2019-01-24,1.13797,1.13914,1.1288,1.13013,1.1395116432773793,-0.0082330385413144,41.19431279620846,-7.306020463067043,-0.0075522731463998,0.0091493898931981,1,1,0.009175935511843702,0.0001,0.009075935511843703,0.8614698995392411,55.46710723285372
2019-01-25,1.13014,1.14176,1.13,1.1405,1.1396057724890574,0.0007846814508403,43.630746865346175,2.436434069137718,0.0039612676056339,0.0103112669881632,1,1,0.0019552827707145504,0.0,0.0019552827707145504,0.8631543167912994,55.575561111967495
2019-01-28,1.14086,1.14437,1.1389,1.14273,1.13990331796629,0.0024797559487354,48.7823015430378,5.151554677691628,0.0050749366732338,0.0047867825295564,1,1,0.0005863152275689121,0.0,0.0005863152275689121,0.863660397310976,55.60814590972813
2019-01-29,1.14273,1.14502,1.141,1.1434,1.1402363353028335,0.0027745692706117,36.92765567765554,-11.854645865382269,0.0062837730801048,0.003515829980759,1,1,0.004023089032709315,0.0,0.004023089032709315,0.8671349799833832,55.831862431666856
2019-01-30,1.14347,1.15017,1.1405,1.148,1.140975731940659,0.0061563693799108,48.00833719314476,11.080681515489225,0.0088139406135485,0.008423344947735,0,0,-0.0029703832752612236,0.0001,-0.0001,0.8645592567414465,55.82627924542369
2019-01-31,1.14802,1.15143,1.1434,1.14459,1.1413199479463103,0.0028651493032901,47.90848162699317,-0.0998555661515894,0.0127949881871995,0.0070156125774294,1,0,0.0006814667260766072,0.0,0.0,0.8651484251076373,55.82627924542369
2019-02-01,1.14459,1.14885,1.1433,1.14537,1.141705667189519,0.0032095249378076,48.60921112631098,0.7007294993178093,0.0042700569925471,0.0048455957463526,0,1,-0.0016413909915573566,0.0001,-0.0017413909915573566,0.8637283782763057,55.72906386565354
2019-02-04,1.14555,1.14604,1.1422,1.14349,1.14187560364766,0.0014138110554098,53.67573011077521,5.066518984464231,0.0006650739894811,0.0033581404297368,0,0,-0.0027022536270538966,0.0001,-0.0001,0.8613943651333191,55.72349095926698
2019-02-05,1.14347,1.14405,1.14,1.1404,1.1417350699669304,-0.0011693342895817,51.127098321343134,-2.548631789432079,-0.0026237537169843,0.0035513854787794,0,0,-0.003191862504384524,0.0,-0.0,0.858644912757762,55.72349095926698
2019-02-06,1.14046,1.14095,1.1359,1.13676,1.141261253779604,-0.0039441046164466,47.791974893521584,-3.33512342782155,-0.0097909407665504,0.0044424504732749,0,0,-0.002260811428973497,0.0,-0.0,0.8567036785255693,55.72349095926698
2019-02-07,1.13665,1.13685,1.1323,1.13419,1.1405878010386892,-0.0056092139797242,47.96400449943769,0.1720296059161086,-0.0090862230143544,0.0040116735291263,0,0,-0.0018427247639283273,0.0,-0.0,0.8551250094418017,55.72349095926698
2019-02-08,1.13419,1.13509,1.1317,1.1321,1.139779439035005,-0.006737653595073,44.66871434839849,-3.295290151039204,-0.0115857757755134,0.0029944351205723,0,0,-0.003886582457380272,0.0,-0.0,0.8518014955812381,55.72349095926698
2019-02-11,1.13181,1.133,1.1265,1.1277,1.138629016269766,-0.0095983995784425,41.31493506493486,-3.35377928346363,-0.0138086034858196,0.0057639443114303,1,1,0.004628890662410123,0.0001,0.004528890662410123,0.8557443915703611,55.9758565571493
2019-02-12,1.12767,1.13397,1.1256,1.13292,1.1380853004345504,-0.0045385881291834,45.21689713960974,3.901962074674884,-0.0065591020694494,0.0073879885605338,0,0,-0.006452353211171102,0.0001,-0.0001,0.8502228264974704,55.970258971493585
2019-02-13,1.13288,1.13416,1.1247,1.12561,1.1368971765836406,-0.0099280540194131,45.67546880979707,0.4585716701873252,-0.0098085787677257,0.0084043318733842,1,1,0.003411483551141181,0.0001,0.0033114835511411814,0.8531233476848713,56.1556035634308
2019-02-14,1.12565,1.131,1.1248,1.12945,1.136187921670913,-0.0059302880644989,37.918215613382856,-7.7572531964142115,-0.0041791939622108,0.0054893974943556,0,0,-4.4269334631974466e-05,0.0001,-0.0001,0.8530855804819103,56.14998800307446
2019-02-15,1.12942,1.13062,1.1233,1.1294,1.1355414529403498,-0.0054083916746916,34.69575200918476,-3.222463604198097,-0.0023849483261196,0.006481317513724,1,1,0.0013812643881707665,0.0001,0.0012812643881707664,0.854263917214292,56.22193098309902
